link,Nome,Pontuação,Avaliações,somelier,tipo,origem,Vinícola,Teor Alcoólico,Amadurecimento,Safra,Classificação,Visual,Olfativo,Gustativo,Temperatura de serviço,Potencial de guarda,Harmonização
https://wine.com.br/vinhos/ghost-pines-winemakers-blend-cabernet-sauvignon-2015/prod18924.html,Ghost Pines Winemakers Blend Cabernet Sauvignon 2015,4.0,2,"Tinto com aromas de frutas negras maduras, com nota de baunilha, caramelo e tosta. Em boca é elegante, com bom corpo e frescor, sedoso e frutado. Elaborado pela Ghost Pines, esse rótulo possui como diferencial o blend de uvas de terroirs diferentes, sendo Sonoma County responsável por dar as notas de frutas maduras e exuberância, Napa County agrega textura sedosa e Lake County cede estrutura e suculência, resultando em um exemplar de personalidade própria e surpreendente.",Tinto,Estados Unidos-Califórnia,Ghost Pines,13.80% ABV,Em barricas de carvalho. ,2015,Seco,Rubi,"Frutas negras maduras, baunilha, caramelo, tosta","Bom corpo, acidez agradável, taninos sedosos, frutado, bom final",16 °C,6 anos,"Espaguete à la Norma, hambúrguer de picanha com fritas, torta de carne e queijo, costela ao molho barbecue, t-bone churrasqueado com legumes na manteiga, queijos semiduros."
https://wine.com.br/vinhos/apothic-winemaker-s-blend-california-white-2015/prod18916.html,Apothic Winemaker's Blend Califórnia White 2015,4.5,2,"Este assemblage delicioso representa a fusão entre o passado misterioso (apotheca, local onde eram realizados os blends e o armazenamento dos vinhos no século XIII na Europa) e a sofisticação moderna (epic, algo grandioso). Em 2017 recebeu 88 pontos da The Tasting Panel Magazine, e medalha de bronze na California State Fair.",Branco,Estados Unidos-Califórnia,Apothic,12.50% ABV,Em barricas de carvalho.,2015,Meio Seco/Demi-Sec,Amarelo-claro,"Abacaxi, pêssego, nêspera, baunilha, floral","Corpo de leve para médio, acidez agradável, traço de doçura, bom final",8 °C,4 anos,"Tomates verdes fritos, gnocchi de mandioquinha ao pesto, massa com molho branco, sashimi de peixe branco, tiras de frango crocante, e queijos frescos."
https://wine.com.br/vinhos/louis-chevalier-a-o-c-coteaux-bourguignons-2016/prod18845.html,Louis Chevalier A.O.C. Coteaux Bourguignons 2016,4.0,7,"Produzido com uvas colhidas à mão, este rótulo traz a Gamay, uma variedade tinta originária de Bourgogne, na França. Com um estilo gastronômico esse rótulo é ideal para compor refeições.",Tinto,França-Bourgogne,Wine.com.br,12.50% ABV,Em tanques de aço inox.,2016,Seco,Rubi,"Framboesa, cereja, amora, morango","Leve, boa acidez, taninos macios",15 °C,5 anos,"Lasanha de berinjela com queijo, "
https://wine.com.br/vinhos/marechal-collection-rouge/prod18829.html,Marechal Collection Rouge,,,"Este rótulo que mescla as variedades Grenache, Mourvèdre, Carignan e Syrah não é safrado, o que indica o estilo constante desse tinto. A vinícola reúne colheitas de uvas de diferentes anos com o objetivo de manter suas características e qualidade. https://www.vinhofacil.com.br/marechal-collection-rouge.html",,,Wine.com.br,,,,,,,,,,
https://wine.com.br/vinhos/ernst-loosen-pfalz-pinot-noir-rose-2017/prod18852.html,Ernst Loosen Pfalz Pinot Noir Rosé 2017,4.0,7,"Este exemplar traz a Pinot Noir vinificada em rosé. Essa variedade francesa, é a uva tinta mais cultivada na Alemanha, que ocupa o terceiro lugar entre os maiores produtores dessa variedade no mundo. Conhecida no país como Spätburgunder, no terroir de Pfalz essa casta gera vinhos com boa acidez e aromas frutados.",Rosé,Alemanha-Pfalz,Ernst Loosen,11.50% ABV,Em tanques de aço inox.,2017,Meio Seco/Demi-Sec,Salmão-claro,Frutas vermelhas frescas,"Frutado, leve, boa acidez, final agradável",10 °C,3 anos,"Filé de peixe ao molho mediterrâneo, moqueca capixaba, salada com lascas de salmão grelhado, torta folhada de frango, anéis de lula na manteiga, pizza caprese. "
https://wine.com.br/vinhos/dent-de-lion-winemakers-selection-w-o-western-cape-pinotage-2016/prod18777.html,Dent de Lion Winemakers Selection W.O. Western Cape Pinotage 2016,4.0,29,"Este lançamento da vinícola Marianne deve seu perfil único e elegante às uvas de qualidade que lhe deram origem e refletem o terroir da região, e à supervisão cuidadosa do proprietário da vinícola, Christian Dauriac, e do enólogo Thierry Haberer, orientado pelo mundialmente renomado ``flying winemaker´´ Michel Rolland.",Tinto,África do Sul-Western Cape,Marianne Wine Estate,14.00% ABV,25% do vinho por 12 meses em barricas de carvalho francês de segundo e terceiro usos.,2016,Seco,Rubi,"Frutas vermelhas, tabaco, condimento ","Corpo de leve para médio, taninos macios, boa acidez, amadeirado ",16 °C,5 anos,"Calzone de linguiça com queijo minas curado, filé mignon ao molho de morango e pimenta, pappardelle com tomate frito e pinhões, sobrecoxa de frango a parmegiana, picanha suína assada com recheio de bacon e requeijão, e queijos como Edam ou Estepe."
https://wine.com.br/vinhos/pack-espumante-chandon-reserve-brut-colors-collection-com-4-garrafas-balde-salmao/prod18765.html,Pack Espumante Chandon Réserve Brut Colors Collection com 4 garrafas + Balde Salmão,,,"O verão Chandon é um desses encontros em que as cores e a tropicalidade se unem. Tudo é festa! Este novo Pack Espumante Chandon Réserve Brut Colors Collection traz quatro garrafas, com 750 ml cada, do Espumante Chandon Réserve Brut. Com aroma de frutas cítricas e secas, flores e notas de pão fresco, esse exemplar elaborado pelo método Charmat possui um paladar fresco, equilibrado, frutado e com boa persistência. Além das garrafas, o kit conta com um balde personalizado na cor salmão, produzido em acrílico e resina PP (termoplástica).",Espumante,Brasil-Serra Gaúcha,Chandon Brasil,11.80% ABV,Em contato com as borras finas.,,Brut,Amarelo-claro com reflexos dourados,"Frutas cítricas, flores, frutas secas, pão fresco","Fresco, equilibrado, frutas cítricas, frutas secas, boa persistência",8 °C,5 anos,"Ostras frescas, saladas, culinária japonesa, fettuccine com frutos do mar, peixe grelhado, risoto de camarão."
https://wine.com.br/vinhos/pack-espumante-chandon-reserve-brut-colors-collection-com-4-garrafas-balde-verde/prod18763.html,Pack Espumante Chandon Réserve Brut Colors Collection com 4 garrafas + Balde Verde,,,"O verão Chandon é um desses encontros em que as cores e a tropicalidade se unem. Tudo é festa! Este novo Pack Espumante Chandon Réserve Brut Colors Collection traz quatro garrafas, com 750 ml cada, do Espumante Chandon Réserve Brut. Com aroma de frutas cítricas e secas, flores e notas de pão fresco, esse exemplar elaborado pelo método Charmat possui um paladar fresco, equilibrado, frutado e com boa persistência. Além das garrafas, o kit conta com um balde personalizado na cor verde, produzido em acrílico e resina PP (termoplástica).",Espumante,Brasil-Serra Gaúcha,Chandon Brasil,11.80% ABV,Em contato com as borras finas,,Brut,Amarelo-claro com reflexos dourados,"Frutas cítricas, flores, frutas secas, pão fresco","Fresco, equilibrado, frutas cítricas, frutas secas, boa persistência",8 °C,5 anos,"Ostras frescas, saladas, culinária japonesa, fettuccine com frutos do mar, peixe grelhado, risoto de camarão."
https://wine.com.br/vinhos/dent-de-lion-winemakers-selection-w-o-western-cape-blend-2015/prod18776.html,Dent de Lion Winemakers Selection W.O. Western Cape Blend 2015,4.0,24,"É elaborado com pouca intervenção enológica, para expressar a qualidade excelente das uvas e o terroir sul-africano. A produção é supervisionadas pessoalmente pelo proprietário da vinícola, Christian Dauriac, e pelo enólogo Thierry Haberer, representante do famoso Michel Rolland na África do Sul. Qualidade garantida!",Tinto,África do Sul-Western Cape,Marianne Wine Estate,13.00% ABV,25% do vinho por 12 meses em barricas de carvalho francês de segundo e terceiro usos. ,2015,Seco,Rubi,"Cereja negra, ameixa seca, pimentão, especiarias","Médio corpo, taninos presentes, acidez agradável, levemente amadeirado, bom final",16 °C,5 anos,"Baião de dois, sosatie (espécie de kebab sul-africano com carne de cordeiro), frango assado ao molho de soja e mel, panqueca de beterraba e farinha integral com recheio de ricota e tomate, espaguete à bolonhesa, e queijos como Gouda ou Emmenthal."
https://wine.com.br/vinhos/marechal-vin-de-france-rose/prod18834.html,Marechal Vin de France Rosé,,,"Grenache, Carignan e Syrah se unem em um rosé leve, convidativo, versátil e muito saboroso. Francês, é fácil de agradar e de harmonizar.",Rosé,França-Bourgogne,Marechal,12.50% ABV,Em tanques de aço inox.,,Seco,Salmão claro,"Floral, frutado, morango, pêssego","Leve, jovem, boa acidez",10 °C,,"Tilápia grelhada, risoto de limão siciliano com camarões salteados, mariscada, salada marroquina, cuscuz paulista, queijos como gouda, emental e minas padrão."
https://wine.com.br/vinhos/terrazas-de-los-andes-reserva-mendoza-malbec-2015/prod18773.html,Terrazas de los Andes Reserva Mendoza Malbec 2015,4.0,1,"Com intenso aroma de cereja-negra, ameixa madura, notas de pimenta-preta, chocolate e tosta, este tinto traz um paladar frutado, com médio corpo, taninos macios e acidez agradável. Produzido com uvas provenientes de vinhedos com até 80 anos de idade, localizados a mais de mil metros de altitude, esse rótulo encanta com facilidade devido a sua intensidade de aromas e sabores. Esse vinho conta com a experiência da Terrazas de los Andes, uma vinícola especialista em terroirs de altitude.",Tinto,Argentina-Mendoza,Terrazas de los Andes,14.00% ABV,12 a 14 meses em barricas de carvalho francês.,2015,Seco,Rubi intenso com reflexos violáceos,"Cereja-negra, ameixa madura, pimenta-preta, chocolate, tosta","Frutado, médio corpo, taninos macios, acidez agradável",15 °C,5 anos,"Picanha suína, espaguete à bolonhesa, batata de forno, bife à rolê, abobrinha gratinada, estrogonofe de mignon."
https://wine.com.br/vinhos/ernst-loosen-pfalz-pinot-gris-2017/prod18853.html,Ernst Loosen Pfalz Pinot Gris 2017,3.0,2,"Elaborado com a Pinot Gris, variedade que na Alemanha é chamada de Grauer Burgunder, esse rótulo é assinado por Ernst Loosen, uma verdadeira referência quando o assunto é vitivinicultura. O contrarrótulo desse vinho traz o termo ""Qualitätswein"", que representa uma categoria de qualidade no país.",Branco,Alemanha-Pfalz,Ernst Loosen,12.50% ABV,Em tanques de aço inox.,2017,Meio Seco/Demi-Sec,Amarelo-claro,"Frutas brancas frescas, cítrico","Leve, boa acidez, cítrico",9 °C,3 anos,"Bobó de camarão na minimoranga, espetinho de legumes grelhados, empada de alho-poró, espaguete de pupunha ao pesto com tomates, queijo empanado, risoto de brócolis com parmesão. "
https://wine.com.br/vinhos/terrazas-de-los-andes-reserva-mendoza-malbec-2015-375-ml/prod18774.html,Terrazas de los Andes Reserva Mendoza Malbec 2015 375 ml,,,"Com intenso aroma de cereja-negra, ameixa madura, notas de pimenta-preta, chocolate e tosta, este tinto traz um paladar frutado, com médio corpo, taninos macios e acidez agradável. Produzido com uvas provenientes de vinhedos com até 80 anos de idade, localizados a mais de mil metros de altitude, esse rótulo encanta com facilidade devido a sua intensidade de aromas e sabores. Esse vinho conta com a experiência da Terrazas de los Andes, uma vinícola especialista em terroirs de altitude. Aproveite o prático e econômico volume de 375 ml para degustações individuais ou refeições diárias.",Tinto,Argentina-Mendoza,Terrazas de los Andes,14.00% ABV,12 a 14 meses em barricas de carvalho francês.,2015,Seco,Rubi intenso com reflexos violáceos,"Cereja-negra, ameixa madura, pimenta-preta, chocolate, tosta","Frutado, médio corpo, taninos macios, acidez agradável",15 °C,5 anos,"Picanha suína, espaguete à bolonhesa, batata de forno, bife à rolê, abobrinha gratinada, estrogonofe de mignon."
https://wine.com.br/vinhos/pack-espumante-chandon-reserve-brut-colors-collection-com-4-garrafas-balde-rosa/prod18764.html,Pack Espumante Chandon Réserve Brut Colors Collection com 4 garrafas + Balde Rosa,,,"O verão Chandon é um desses encontros em que as cores e a tropicalidade se unem. Tudo é festa! Este novo Pack Espumante Chandon Réserve Brut Colors Collection traz quatro garrafas, com 750 ml cada, do Espumante Chandon Réserve Brut. Com aroma de frutas cítricas e secas, flores e notas de pão fresco, esse exemplar elaborado pelo método Charmat possui um paladar fresco, equilibrado, frutado e com boa persistência. Além das garrafas, o kit conta com um balde personalizado na cor rosa, produzido em acrílico e resina PP (termoplástica).",Espumante,Brasil-Serra Gaúcha,Chandon Brasil,11.80% ABV,Em contato com as borras finas.,,Brut,Amarelo-claro com reflexos dourados,"Frutas cítricas, flores, frutas secas, pão fresco","Fresco, equilibrado, frutas cítricas, frutas secas, boa persistência",8 °C,5 anos,"Ostras frescas, saladas, culinária japonesa, fettuccine com frutos do mar, peixe grelhado, risoto de camarão."
https://wine.com.br/vinhos/gallo-signature-series-cabernet-sauvignon-2014/prod18923.html,Gallo Signature Series Cabernet Sauvignon 2014,5.0,6,"Um Cabernet Sauvignon impressionante que integra a linha Gallo Signature Series, a qual celebra a história da família Gallo, cujo início foi em 1933, e exibe sua excelência, sua arte em fazer vinhos. Pela elevada qualidade que possui recebeu a medalha de bronze na Sunset International Wine Competition, em 2017.",Tinto,Estados Unidos-Napa Valley,E. & J. Gallo Winery,15.30% ABV,Aproximadamente 20 meses em barricas de carvalho francês e americano.,2014,Seco,Rubi intenso,"Groselha negra, cereja, chocolate, cravo, azeitona preta","Encorpado, fresco, taninos sedosos, final longo",16 °C,10 anos,"Costela na brasa, risoto de bacon, carré de cordeiro, fettucine com iscas de filé mignon, cogumelos recheados com tofu defumado, e queijos duros."
https://wine.com.br/vinhos/nederburg-the-motorcycle-marvel-w-o-western-cape-2015/prod18711.html,Nederburg The Motorcycle Marvel W.O. Western Cape 2015,4.5,7,"The Motorcycle Marvel honra Günter Brozel, lendário mestre de adega em Nederburg, de 1956 a 1989. Desempenhou papel de liderança na construção da reputação de Nederburg como a vinícola mais premiada do país e na sua moto BSA de 250 cilindradas, estava em todos os locais necessários, acompanhando as etapas para alavancar a qualidade dos seus vinhos. Em 1985, ganhou pela Wine & Spirit Competition, o prêmio de enólogo do ano, além de ser considerado pioneiro na criação de vinhos nobres. Possui medalha dupla de ouro, em 2017, na Michelangelo International Wine & Spirits Awards.",Tinto,África do Sul-Western Cape,Nederburg,14.50% ABV,"20 meses em barricas de carvalho francês, americanos e romenos.",2015,Seco,rubi intenso,"frutas em compota, alcaçuz, pimenta, tosta","frutado, boa acidez, taninos macios, médio corpo, amadeirado, especiarias",16 °C,8 anos,"Pot pies de carne seca e requeijão, lombo suíno com barbecue de goiabada, fraldinha grelhada com batatas, kebab com cuscuz marroquino, ravióli de queijo com manteiga de sálvia, costela bovina com agrião."
https://wine.com.br/vinhos/gallo-family-vineyards-california-cabernet-sauvignon/prod18745.html,Gallo Family Vineyards Califórnia Cabernet Sauvignon,5.0,1,"Assinado pela Gallo, um dos maiores nomes do mundo do vinho, esse rótulo traz a Cabernet Sauvignon, uma variedade de origem francesa que possui a versatilidade de se adaptar em diferentes tipos de terroirs.",Tinto,Estados Unidos-Califórnia,Gallo Family,13.00% ABV,Em tanques de aço inox.,,Meio Seco/Demi-Sec,Rubi,"Cereja negra, groselha","Leve, acidez agradável, taninos macios, doçura discreta",14 °C,2 anos,"Filé à parmegiana, bruschetta tradicional, queijos semi-moles, espaguete com almôndegas, filé com fritas, pizza napolitana."
