wine,link
Manz Dona Fátima Cheleiros Jampal 2015,https://wine.com.br/vinhos/manz-dona-fatima-cheleiros-jampal-2015/prod18500.html
Espumante Morandé K.O. Secano Interior Brut,https://wine.com.br/vinhos/espumante-morande-k-o-secano-interior-brut/prod18596.html
Las Perdices Mendoza Viognier 2016,https://wine.com.br/vinhos/las-perdices-mendoza-viognier-2016/prod18520.html
Bodega Barberis Cava Negra Mendoza Malbec 2017 375 ml,https://wine.com.br/vinhos/bodega-barberis-cava-negra-mendoza-malbec-2017-375-ml/prod18512.html
Château d`Éternes A.O.C. Saumur Puy Notre Dame 2015,https://wine.com.br/vinhos/chateau-d-eternes-a-o-c-saumur-puy-notre-dame-2015/prod18538.html
Terrazas de Los Andes Reserva Mendoza Syrah 2015,https://wine.com.br/vinhos/terrazas-de-los-andes-reserva-mendoza-syrah-2015/prod18537.html
Altos Del Plata Cabernet Sauvignon 2016,https://wine.com.br/vinhos/altos-del-plata-cabernet-sauvignon-2016/prod18532.html
Terrazas de los Andes Altos del Plata Mendoza Malbec 2016,https://wine.com.br/vinhos/terrazas-de-los-andes-altos-del-plata-mendoza-malbec-2016/prod18533.html
La Manda Sauvignon Blanc 2017,https://wine.com.br/vinhos/la-manda-sauvignon-blanc-2017/prod18493.html
Château de Brézé Clos Mazurique A.O.P. Saumur 2016,https://wine.com.br/vinhos/chateau-de-breze-clos-mazurique-a-o-p-saumur-2016/prod18536.html
Fortant de France Terroir de Collines Pinot Noir 2016,https://wine.com.br/vinhos/fortant-de-france-terroir-de-collines-pinot-noir-2016/prod18578.html
Espumante Salton Prosecco Brut 2017,https://wine.com.br/vinhos/espumante-salton-prosecco-brut-2017/prod18575.html
Espumante Chandon Brut Colors Collection com 2 Taças Exclusivas Verde e Rosa,https://wine.com.br/vinhos/espumante-chandon-brut-colors-collection-com-2-tacas-exclusivas-verde-e-rosa/prod18605.html
Las Perdices Reserva Luján de Cuyo Bonarda 2014,https://wine.com.br/vinhos/las-perdices-reserva-lujan-de-cuyo-bonarda-2014/prod18522.html
Espumante Chandon Brut Colors Collection com 2 Taças Exclusivas Amarelo e Roxo,https://wine.com.br/vinhos/espumante-chandon-brut-colors-collection-com-2-tacas-exclusivas-amarelo-e-roxo/prod18606.html
Las Perdices Reserva Albariño 2015,https://wine.com.br/vinhos/las-perdices-reserva-albarino-2015/prod18521.html
Honorio Rubio Tremendus Clarete D.O.Ca. Rioja Viura Garnacha Rosé 2016,https://wine.com.br/vinhos/honorio-rubio-tremendus-clarete-d-o-ca-rioja-viura-garnacha-rose-2016/prod18519.html
Bodegas Lezcano-Lacalle Maudes Crianza D.O. Cigales 2014,https://wine.com.br/vinhos/bodegas-lezcano-lacalle-maudes-crianza-d-o-cigales-2014/prod18614.html
Bodegas San Valero Origium 1944 Roble D.O.P. Cariñena 2015,https://wine.com.br/vinhos/bodegas-san-valero-origium-1944-roble-d-o-p-carinena-2015/prod18471.html
Cruz Andina Reserva D.O. Casablanca Valley Chardonnay 2017,https://wine.com.br/vinhos/cruz-andina-reserva-d-o-casablanca-valley-chardonnay-2017/prod18489.html
Frisante Villa Feudale I.G.T. Lambrusco dell'Emilia Bianco Amabile Suave,https://wine.com.br/vinhos/frisante-villa-feudale-i-g-t-lambrusco-dell-emilia-bianco-amabile-suave/prod18481.html
Esporão Reserva D.O.C. Alentejo Branco 2016,https://wine.com.br/vinhos/esporao-reserva-d-o-c-alentejo-branco-2016/prod18487.html
Rigal Grand Chêne A.O.C. Cahors Malbec 2014,https://wine.com.br/vinhos/rigal-grand-chene-a-o-c-cahors-malbec-2014/prod18472.html
Frisante Villa Feudale I.G.T. Lambrusco dell'Emilia Rosso Amabile Suave,https://wine.com.br/vinhos/frisante-villa-feudale-i-g-t-lambrusco-dell-emilia-rosso-amabile-suave/prod18480.html
Monte Velho Tinto 2016 375 ml,https://wine.com.br/vinhos/monte-velho-tinto-2016-375-ml/prod18486.html
Fortant de France Terroir de Collines Cabernet Sauvignon 2015,https://wine.com.br/vinhos/fortant-de-france-terroir-de-collines-cabernet-sauvignon-2015/prod18469.html
Monte Velho Tinto 2016,https://wine.com.br/vinhos/monte-velho-tinto-2016/prod18485.html
Mas dels Mets D.O. Montsant 2016,https://wine.com.br/vinhos/mas-dels-mets-d-o-montsant-2016/prod18463.html
Bodega Barberis Cava Negra Mendoza Malbec 2017,https://wine.com.br/vinhos/bodega-barberis-cava-negra-mendoza-malbec-2017/prod18511.html
Latitud 33° Cabernet Sauvignon 2016,https://wine.com.br/vinhos/latitud-33-cabernet-sauvignon-2016/prod18534.html
Bodega Barberis Cava Negra Mendoza Chardonnay 2017,https://wine.com.br/vinhos/bodega-barberis-cava-negra-mendoza-chardonnay-2017/prod18516.html
Cuatro Elementos Canelones Merlot 2016,https://wine.com.br/vinhos/cuatro-elementos-canelones-merlot-2016/prod18459.html
Espumante Chandon Réserve Brut (6+1),https://wine.com.br/vinhos/espumante-chandon-reserve-brut-6-1-/prod18452.html
Bodegas San Valero Sierra de Viento Roble D.O.P. Cariñena 2015,https://wine.com.br/vinhos/bodegas-san-valero-sierra-de-viento-roble-d-o-p-carinena-2015/prod18470.html
Michel Rolland Val de Flores Mendoza 2011,https://wine.com.br/vinhos/michel-rolland-val-de-flores-mendoza-2011/prod18476.html
Michel Rolland Mariflor Pinot Noir 2014,https://wine.com.br/vinhos/michel-rolland-mariflor-pinot-noir-2014/prod18475.html
Marianne Floreal 2015,https://wine.com.br/vinhos/marianne-floreal-2015/prod18405.html
La Manda Carménère 2017,https://wine.com.br/vinhos/la-manda-carmenere-2017/prod18492.html
OGV Old Garnacha Vines Barrica D.O. Calatayud 2016,https://wine.com.br/vinhos/ogv-old-garnacha-vines-barrica-d-o-calatayud-2016/prod18453.html
Tenuta Sant'Antonio Campo dei Gigli D.O.C.G. Amarone della Valpolicella 2012,https://wine.com.br/vinhos/tenuta-sant-antonio-campo-dei-gigli-d-o-c-g-amarone-della-valpolicella-2012/prod18403.html
Bodega Goulart M The Marshall Reserva Mendoza Malbec 2014,https://wine.com.br/vinhos/bodega-goulart-m-the-marshall-reserva-mendoza-malbec-2014/prod18406.html
Almaviva EPU 2014 375 ml,https://wine.com.br/vinhos/almaviva-epu-2014-375-ml/prod18404.html
Gérard Bertrand Gran Terroir Pic Saint Loup 2016,https://wine.com.br/vinhos/gerard-bertrand-gran-terroir-pic-saint-loup-2016/prod18418.html
Miguel Torres Cordillera de los Andes Reserva Privada Cabernet Sauvignon 2013,https://wine.com.br/vinhos/miguel-torres-cordillera-de-los-andes-reserva-privada-cabernet-sauvignon-2013/prod18407.html
Susana Balbo Gran Reserva Malbec 2013,https://wine.com.br/vinhos/susana-balbo-gran-reserva-malbec-2013/prod18414.html
Terrazas de Los Andes Reserva Torrontés 2016,https://wine.com.br/vinhos/terrazas-de-los-andes-reserva-torrontes-2016/prod18539.html
Terrazas de Los Andes Reserva Cabernet Sauvignon 2015,https://wine.com.br/vinhos/terrazas-de-los-andes-reserva-cabernet-sauvignon-2015/prod18535.html
Bodega Barberis Cava Negra Mendoza Merlot 2017,https://wine.com.br/vinhos/bodega-barberis-cava-negra-mendoza-merlot-2017/prod18514.html
Quinta Do Portal Muros De Vinha D.O.C. Douro Branco 2016,https://wine.com.br/vinhos/quinta-do-portal-muros-de-vinha-d-o-c-douro-branco-2016/prod18501.html
Las Perdices Mendoza Malbec 2016,https://wine.com.br/vinhos/las-perdices-mendoza-malbec-2016/prod18517.html
Bodega Barberis Finca La Daniela Mendoza Malbec 2016,https://wine.com.br/vinhos/bodega-barberis-finca-la-daniela-mendoza-malbec-2016/prod18515.html
Las Perdices Reserva Mendoza Pinot Noir 2014,https://wine.com.br/vinhos/las-perdices-reserva-mendoza-pinot-noir-2014/prod18523.html
Las Perdices Don Juan Reserva Mendoza 2013,https://wine.com.br/vinhos/las-perdices-don-juan-reserva-mendoza-2013/prod18518.html
Terrazas de Los Andes Reserva Mendoza Malbec 2014 375 ml,https://wine.com.br/vinhos/terrazas-de-los-andes-reserva-mendoza-malbec-2014-375-ml/prod18540.html
Lagarde Altas Cumbres Mendoza Malbec 2016,https://wine.com.br/vinhos/lagarde-altas-cumbres-mendoza-malbec-2016/prod18080.html
Manz Rosé 2013,https://wine.com.br/vinhos/manz-rose-2013/prod18063.html
Clair de Cantaussels I.G.P. Pays d'Oc Rosé 2016,https://wine.com.br/vinhos/clair-de-cantaussels-i-g-p-pays-d-oc-rose-2016/prod18115.html
Bodega Amalia Dos Fincas Valle de Uco Cabernet Sauvignon Merlot 2014,https://wine.com.br/vinhos/bodega-amalia-dos-fincas-valle-de-uco-cabernet-sauvignon-merlot-2014/prod18108.html
Quinta Do Portal Muros De Vinha Douro Rosé 2016,https://wine.com.br/vinhos/quinta-do-portal-muros-de-vinha-douro-rose-2016/prod18109.html
Salton Classic Malbec 2017,https://wine.com.br/vinhos/salton-classic-malbec-2017/prod18079.html
Salton Intenso Merlot 2013,https://wine.com.br/vinhos/salton-intenso-merlot-2013/prod18074.html
Salton Intenso Cabernet Sauvignon 2014,https://wine.com.br/vinhos/salton-intenso-cabernet-sauvignon-2014/prod18072.html
Dádivas Merlot Cabernet Sauvignon 2016,https://wine.com.br/vinhos/dadivas-merlot-cabernet-sauvignon-2016/prod18082.html
Carpineto Castaldo D.O.C.G. Chianti 2016,https://wine.com.br/vinhos/carpineto-castaldo-d-o-c-g-chianti-2016/prod18410.html
Redwood Creek Califórnia Merlot 2016,https://wine.com.br/vinhos/redwood-creek-california-merlot-2016/prod18415.html
Miguel Torres Cordillera de los Andes Reserva Privada VIGNO Carignan 2014,https://wine.com.br/vinhos/miguel-torres-cordillera-de-los-andes-reserva-privada-vigno-carignan-2014/prod18408.html
Herdade da Farizoa Reserva D.O.C. Alentejo 2014,https://wine.com.br/vinhos/herdade-da-farizoa-reserva-d-o-c-alentejo-2014/prod18335.html
Susana Balbo Gran Reserva Mendoza Cabernet Sauvignon 2015,https://wine.com.br/vinhos/susana-balbo-gran-reserva-mendoza-cabernet-sauvignon-2015/prod18413.html
Gérard Bertrand Gran Terroir A.O.P. Coteaux du Languedoc Montpeyroux 2015,https://wine.com.br/vinhos/gerard-bertrand-gran-terroir-a-o-p-coteaux-du-languedoc-montpeyroux-2015/prod18419.html
Calyptra Gran Reserva D.O. Alto Cachapoal Valley Pinot Noir 2014,https://wine.com.br/vinhos/calyptra-gran-reserva-d-o-alto-cachapoal-valley-pinot-noir-2014/prod18312.html
Calyptra Gran Reserva D.O. Alto Cachapoal Valley Sauvignon Blanc 2014,https://wine.com.br/vinhos/calyptra-gran-reserva-d-o-alto-cachapoal-valley-sauvignon-blanc-2014/prod18314.html
Calyptra Gran Reserva D.O. Alto Cachapoal Valley Cabernet Sauvignon 2014,https://wine.com.br/vinhos/calyptra-gran-reserva-d-o-alto-cachapoal-valley-cabernet-sauvignon-2014/prod18304.html
Miguel Torres Reserva De Pueblo País 2016,https://wine.com.br/vinhos/miguel-torres-reserva-de-pueblo-pais-2016/prod18221.html
Que Guapo Malbec Blend 2016,https://wine.com.br/vinhos/que-guapo-malbec-blend-2016/prod18246.html
Fratelli Dogliani D.O.C. Dolcetto d'Alba 2016,https://wine.com.br/vinhos/fratelli-dogliani-d-o-c-dolcetto-d-alba-2016/prod18240.html
Fratelli Dogliani D.O.C.G. Barolo 2013 375 ml,https://wine.com.br/vinhos/fratelli-dogliani-d-o-c-g-barolo-2013-375-ml/prod18278.html
Bodega Goulart R Reserva Mendoza Malbec Cabernet Sauvignon 2014,https://wine.com.br/vinhos/bodega-goulart-r-reserva-mendoza-malbec-cabernet-sauvignon-2014/prod18244.html
Mixtus Artis Shiraz Malbec 2017,https://wine.com.br/vinhos/mixtus-artis-shiraz-malbec-2017/prod18236.html
Salton Classic Tannat 2016,https://wine.com.br/vinhos/salton-classic-tannat-2016/prod18181.html
Lagar del Rey D.O. Rueda Verdejo 2016,https://wine.com.br/vinhos/lagar-del-rey-d-o-rueda-verdejo-2016/prod18179.html
Pueblo Del Sol Reserva Chardonnay 2017,https://wine.com.br/vinhos/pueblo-del-sol-reserva-chardonnay-2017/prod18177.html
Finca La Chamiza Polo Amateur Mendoza Chardonnay 2017,https://wine.com.br/vinhos/finca-la-chamiza-polo-amateur-mendoza-chardonnay-2017/prod18024.html
Manz Dona Fátima Cheleiros Jampal 2014,https://wine.com.br/vinhos/manz-dona-fatima-cheleiros-jampal-2014/prod18062.html
Partridge Unfiltered Sauvignon Blanc 2017,https://wine.com.br/vinhos/partridge-unfiltered-sauvignon-blanc-2017/prod18029.html
Corello D.O.C. Salice Salentino 2016,https://wine.com.br/vinhos/corello-d-o-c-salice-salentino-2016/prod18023.html
Las Perdices Reserva Malbec 2015,https://wine.com.br/vinhos/las-perdices-reserva-malbec-2015/prod18039.html
Manz D.O.C. Douro Tinto 2014,https://wine.com.br/vinhos/manz-d-o-c-douro-tinto-2014/prod18060.html
Frei Brothers Reserve Chardonnay 2015,https://wine.com.br/vinhos/frei-brothers-reserve-chardonnay-2015/prod18043.html
Salton Septimum 2012,https://wine.com.br/vinhos/salton-septimum-2012/prod17988.html
Altos de José Ignacio Reserva Tannat 2015,https://wine.com.br/vinhos/altos-de-jose-ignacio-reserva-tannat-2015/prod18037.html
Calyptra Gran Reserva D.O. Alto Cachapoal Valley Chardonnay 2014,https://wine.com.br/vinhos/calyptra-gran-reserva-d-o-alto-cachapoal-valley-chardonnay-2014/prod18307.html
Viñedo de los Vientos Anarkia Tannat 2016,https://wine.com.br/vinhos/vinedo-de-los-vientos-anarkia-tannat-2016/prod18333.html
Calyptra Vivendo Reserve D.O. Alto Cachapoal Valley Sauvignon Blanc 2016,https://wine.com.br/vinhos/calyptra-vivendo-reserve-d-o-alto-cachapoal-valley-sauvignon-blanc-2016/prod18317.html
Goulart W D.O.C. Mendoza Cabernet Sauvignon 2015,https://wine.com.br/vinhos/goulart-w-d-o-c-mendoza-cabernet-sauvignon-2015/prod18243.html
Goulart W D.O.C. Mendoza Malbec 2015,https://wine.com.br/vinhos/goulart-w-d-o-c-mendoza-malbec-2015/prod18242.html
Goulart B Black Legion Special Blend - Old Vines 2014,https://wine.com.br/vinhos/goulart-b-black-legion-special-blend-old-vines-2014/prod18241.html
Quinta de São João Cuvée RB Branco 2016,https://wine.com.br/vinhos/quinta-de-sao-joao-cuvee-rb-branco-2016/prod18235.html
Partridge Flying Chardonnay 2017,https://wine.com.br/vinhos/partridge-flying-chardonnay-2017/prod18247.html
Pinhal da Torre 2 Worlds 2012,https://wine.com.br/vinhos/pinhal-da-torre-2-worlds-2012/prod18234.html
Susana Balbo Anubis Mendoza Malbec 2016,https://wine.com.br/vinhos/susana-balbo-anubis-mendoza-malbec-2016/prod18099.html
Louis Latour Cuvée Latour Bourgogne Rouge 2015 375 Ml,https://wine.com.br/vinhos/louis-latour-cuvee-latour-bourgogne-rouge-2015-375-ml/prod18113.html
Quinta Do Portal Muros De Vinha Douro 2015,https://wine.com.br/vinhos/quinta-do-portal-muros-de-vinha-douro-2015/prod18110.html
Yellow Tail Cabernet Sauvignon 2016,https://wine.com.br/vinhos/yellow-tail-cabernet-sauvignon-2016/prod18102.html
Tarapacá Gran Reserva Cabernet Sauvignon 2015,https://wine.com.br/vinhos/tarapaca-gran-reserva-cabernet-sauvignon-2015/prod18104.html
Lagarde Altas Cumbres Mendoza Malbec 2016 375 ml,https://wine.com.br/vinhos/lagarde-altas-cumbres-mendoza-malbec-2016-375-ml/prod18112.html
Viñedo De Los Vientos Tannat  2014,https://wine.com.br/vinhos/vinedo-de-los-vientos-tannat-2014/prod18117.html
Ventisquero Clásico Chardonnay 2017,https://wine.com.br/vinhos/ventisquero-clasico-chardonnay-2017/prod18097.html
Rapariga Da Quinta Colheita Selecionada Tinto 2016,https://wine.com.br/vinhos/rapariga-da-quinta-colheita-selecionada-tinto-2016/prod18103.html
Miguel Torres Días de Verano Reserva Muscat 2017,https://wine.com.br/vinhos/miguel-torres-dias-de-verano-reserva-muscat-2017/prod18222.html
Salton Talento 2012,https://wine.com.br/vinhos/salton-talento-2012/prod18183.html
Salton Desejo 2012,https://wine.com.br/vinhos/salton-desejo-2012/prod18182.html
Baron Philippe de Rothschild La Bélière A.O.C. Bordeaux Rosé 2016,https://wine.com.br/vinhos/baron-philippe-de-rothschild-la-beliere-a-o-c-bordeaux-rose-2016/prod18217.html
Carpineto Farnito I.G.T. Toscana Cabernet Sauvignon 2012,https://wine.com.br/vinhos/carpineto-farnito-i-g-t-toscana-cabernet-sauvignon-2012/prod18224.html
Pueblo Del Sol Reserva Viognier 2017,https://wine.com.br/vinhos/pueblo-del-sol-reserva-viognier-2017/prod18178.html
Herdade da Farizoa Grande Reserva D.O.C. Alentejo 2013,https://wine.com.br/vinhos/herdade-da-farizoa-grande-reserva-d-o-c-alentejo-2013/prod18185.html
Baron Philippe de Rothschild La Bélière A.O.C. Bordeaux Rouge 2015 375 ml,https://wine.com.br/vinhos/baron-philippe-de-rothschild-la-beliere-a-o-c-bordeaux-rouge-2015-375-ml/prod18215.html
Salton Classic Cabernet Sauvignon 2016,https://wine.com.br/vinhos/salton-classic-cabernet-sauvignon-2016/prod18180.html
William Hill Central Coast Cabernet Sauvignon 2015,https://wine.com.br/vinhos/william-hill-central-coast-cabernet-sauvignon-2015/prod18044.html
Espumante Grandin Grande Réserve Brut,https://wine.com.br/vinhos/espumante-grandin-grande-reserve-brut/prod18009.html
Ritual Casablanca Valley Sauvignon Blanc 2015,https://wine.com.br/vinhos/ritual-casablanca-valley-sauvignon-blanc-2015/prod17987.html
Altos de José Ignacio Reserva Marselan 2015,https://wine.com.br/vinhos/altos-de-jose-ignacio-reserva-marselan-2015/prod18036.html
Salton Classic Bonarda Merlot Tempranillo,https://wine.com.br/vinhos/salton-classic-bonarda-merlot-tempranillo/prod18048.html
Manz Penedo Do Lexim Cheleiros Tinto 2015,https://wine.com.br/vinhos/manz-penedo-do-lexim-cheleiros-tinto-2015/prod18057.html
Château Leboscq Cru Bourgeois A.O.C. Médoc 2013,https://wine.com.br/vinhos/chateau-leboscq-cru-bourgeois-a-o-c-medoc-2013/prod17985.html
Mancura Leyenda de Los Andes Gran Reserva Casablanca Costa Valley Blend 2012,https://wine.com.br/vinhos/mancura-leyenda-de-los-andes-gran-reserva-casablanca-costa-valley-blend-2012/prod17904.html
Beni di Batasiolo D.O.C.G. Barolo 2008,https://wine.com.br/vinhos/beni-di-batasiolo-d-o-c-g-barolo-2008/prod18031.html
Beni di Batasiolo D.O.C.G. Barbaresco 2014,https://wine.com.br/vinhos/beni-di-batasiolo-d-o-c-g-barbaresco-2014/prod18032.html
Calyptra Vivendo Reserva Assemblage D.O. Valle de Alto Cachapoal 2013,https://wine.com.br/vinhos/calyptra-vivendo-reserva-assemblage-d-o-valle-de-alto-cachapoal-2013/prod18020.html
Corello I.G.T. Terre Siciliane Nero d'Avola 2016,https://wine.com.br/vinhos/corello-i-g-t-terre-siciliane-nero-d-avola-2016/prod18022.html
William Hill Central Coast Merlot 2014,https://wine.com.br/vinhos/william-hill-central-coast-merlot-2014/prod18045.html
Manz Platónico Tinto 2014,https://wine.com.br/vinhos/manz-platonico-tinto-2014/prod18058.html
Root: 1 Casablanca Valley Pinot Noir 2016,https://wine.com.br/vinhos/root-1-casablanca-valley-pinot-noir-2016/prod18040.html
Canepa Genovino D.O. Valle del Maipo Cabernet Sauvignon 2014,https://wine.com.br/vinhos/canepa-genovino-d-o-valle-del-maipo-cabernet-sauvignon-2014/prod18006.html
Manz Contador de Estórias Tinto 2011,https://wine.com.br/vinhos/manz-contador-de-estorias-tinto-2011/prod18059.html
Bridlewood Paso Robles Cabernet Sauvignon 2015,https://wine.com.br/vinhos/bridlewood-paso-robles-cabernet-sauvignon-2015/prod18041.html
Luccarelli Old Vines D.O.P. Primitivo Di Manduria 2013,https://wine.com.br/vinhos/luccarelli-old-vines-d-o-p-primitivo-di-manduria-2013/prod18096.html
Manz Pomar Do Espirito Santo Cheleiros Tinto 2012,https://wine.com.br/vinhos/manz-pomar-do-espirito-santo-cheleiros-tinto-2012/prod18061.html
Susana Balbo BenMarco Valle de Uco Malbec 2015,https://wine.com.br/vinhos/susana-balbo-benmarco-valle-de-uco-malbec-2015/prod18098.html
Clair de Cantaussels I.G.P. Pays d¿Oc Sauvignon Blanc 2016,https://wine.com.br/vinhos/clair-de-cantaussels-i-g-p-pays-d-oc-sauvignon-blanc-2016/prod18116.html
San Polo D.O.C.G. Brunello Di Montalcino 2012,https://wine.com.br/vinhos/san-polo-d-o-c-g-brunello-di-montalcino-2012/prod18114.html
Trapiche Astica Merlot Malbec 2017,https://wine.com.br/vinhos/trapiche-astica-merlot-malbec-2017/prod18083.html
Salton Intenso Merlot e Tannat 2015,https://wine.com.br/vinhos/salton-intenso-merlot-e-tannat-2015/prod18073.html
